,L,H,label,head_dla,mover_attn,mover_dla,dla_ratio,induction,eigenvals_vocab,eigenvals_resid,head_dla_no_ind,mover_attn_no_ind,mover_dla_no_ind,ratio_dla_no_ind
50,2,10,L2H10,0.013150703,0.03183261,0.0011475275,0.1374776,0.0023275937,0.9539443,0.5670436,0.0189635,0.04191482,0.001651178,0.27323946
51,2,11,L2H11,0.010188792,0.041215014,0.0,0.092966035,0.002363069,-0.4158137,-0.6779178,0.01391713,0.05549508,1.5456675e-05,0.22133957
52,2,12,L2H12,0.0065038167,0.02975781,0.0,0.10184026,0.001333599,-0.98125976,-0.99807066,0.011501651,0.04296442,0.0,0.161063
53,2,13,L2H13,0.023447847,0.037372112,0.00056008686,0.057856023,0.002399055,0.91900855,0.8869117,0.029760346,0.050337136,0.00069986144,0.08316129
54,2,14,L2H14,0.01881786,0.034706824,0.00019450653,0.021320315,0.003013909,-0.26127493,-0.5017717,0.022037411,0.045830734,0.0003548739,0.035475906
55,2,15,L2H15,0.0114169335,0.03648895,0.0006639211,0.027431073,0.0029120457,-0.5045321,-0.7248374,0.018449452,0.047913685,0.0015387817,0.06253713
56,2,16,L2H16,0.016427586,0.03066003,0.00040392726,0.06984539,0.0017402836,0.971053,0.8147965,0.024327803,0.035558023,0.00056224776,0.10380128
57,2,17,L2H17,0.01725453,0.03973932,7.662946e-06,0.055855278,0.00015991218,-0.31978622,-0.6743696,0.0238986,0.051568758,8.7448876e-05,0.10101266
58,2,18,L2H18,0.01444106,0.03693036,0.0010162235,0.14167197,0.0018594374,0.8280075,0.4389837,0.01953193,0.044945203,0.001392263,0.26162782
59,2,19,L2H19,0.018778952,0.03878534,0.0001056641,0.07542519,0.0030908373,-0.76122415,-0.38751847,0.026790133,0.051327378,0.00024964186,0.10535877
60,3,0,L3H0,-0.0046726665,0.028962266,0.0,0.03981704,0.00019585273,-0.7874889,-0.9973412,0.015362203,0.03937774,0.0,0.054699436
61,3,1,L3H1,0.021487972,0.021112578,3.14661e-06,0.030530969,0.0004295146,0.94375575,0.5593352,0.032310016,0.03941086,2.6827141e-05,0.058191545
62,3,2,L3H2,0.009812703,0.042117756,0.0,0.14204855,0.0017890185,-0.9237572,-0.9067372,0.01485477,0.057433,0.0,0.26740894
63,3,3,L3H3,0.015307035,0.034438867,2.6477924e-06,0.04140931,0.0010047037,-0.04184282,-0.9444377,0.020597845,0.05125001,6.4704465e-05,0.084217325
64,3,4,L3H4,0.010283832,0.05535634,0.0,0.097376935,0.00059725414,-0.77178544,-0.99266183,0.015291819,0.07857855,0.0,0.15779328
65,3,5,L3H5,0.011839651,0.04591193,0.0005276147,0.10208065,0.0015146468,-0.23539434,-0.86392957,0.016114075,0.06008917,0.00088779046,0.17053884
66,3,6,L3H6,0.022833606,0.04305775,0.0012550122,0.15374205,0.0030697805,0.9858449,0.94700986,0.035733305,0.054211512,0.0013985549,0.20782731
67,3,7,L3H7,0.011465041,0.041831464,0.00011918744,0.038033962,0.003647824,-0.42939627,-0.60175055,0.014447533,0.06482056,0.00023392672,0.06574442
68,3,8,L3H8,0.024391416,0.035463065,0.00020188994,0.039029405,0.00037565647,0.97371715,0.9413779,0.03274931,0.07149439,0.00032879267,0.09231031
69,3,9,L3H9,0.01222794,0.04211207,0.0009559542,0.15208367,0.0034863397,-0.21148263,-0.7645394,0.014753649,0.06525377,0.0019052292,0.31723845
70,3,10,L3H10,0.0077380445,0.03687506,3.784168e-06,0.048541635,0.0034857844,-0.45545828,-0.5906423,0.011487846,0.052299973,4.0115177e-05,0.076802865
71,3,11,L3H11,0.029959813,0.021026319,8.00389e-05,0.005186175,0.00015621385,0.15228705,-0.8632131,0.037572958,0.05800878,0.00033268108,0.018969385
72,3,12,L3H12,0.029759951,0.053971503,0.0009853174,0.061505273,0.0023574352,0.76892823,-0.6156265,0.03705679,0.08597393,0.0014576695,0.092990905
73,3,13,L3H13,0.018779792,0.043758392,0.00032311908,0.05916555,7.3922354e-05,-0.33780125,-0.7579558,0.025303733,0.05833112,0.0007383904,0.112140685
74,3,14,L3H14,0.022466835,0.015515367,3.6698443e-11,0.0249297,4.7062356e-05,0.4261553,-0.9400969,0.03215771,0.040111884,5.5605312e-08,0.0863724
