,L,H,label,head_dla,mover_attn,mover_dla,dla_ratio,induction,eigenvals_vocab,eigenvals_resid,head_dla_no_ind,mover_attn_no_ind,mover_dla_no_ind,ratio_dla_no_ind
100,8,4,L8H4,0.12705901,0.0030631465,2.8998206e-06,0.00027820494,0.004423948,0.7318128,0.9884141,0.21589884,0.0066359276,3.6244266e-05,0.002757158
101,8,5,L8H5,0.24608967,0.00935016,0.00079746544,0.00966463,0.0028274944,0.80548835,0.9860585,0.33234826,0.023255985,0.0029982114,0.03380444
102,8,6,L8H6,0.1495067,0.025618628,0.007455642,0.15993392,0.069638096,0.9737906,0.694927,0.24023412,0.025789622,0.008765851,0.17185903
103,8,7,L8H7,0.19374517,0.0015484624,6.8428267e-07,0.00047983933,0.0028869999,0.85815525,0.99018115,0.33379632,0.004366675,1.1371769e-05,0.0022696923
104,8,8,L8H8,0.20738164,0.018648637,0.0013404619,0.06795326,0.008424543,0.98104256,0.97912043,0.33914563,0.027499523,0.002509147,0.110336296
105,8,9,L8H9,0.108642556,0.018899163,0.00012129571,0.015305028,0.010524478,-0.46382838,-0.23595539,0.15497981,0.024381677,0.00047768388,0.0288595
106,8,10,L8H10,0.050245818,0.035596397,0.0,0.1866283,0.021078682,-0.9918109,-0.98207116,0.08090226,0.039290518,0.0,0.25758144
107,8,11,L8H11,0.08694192,0.019841023,0.0039083837,0.20827174,0.0057072574,0.99095947,0.65066886,0.15047835,0.023276797,0.0052717696,0.26745722
108,9,0,L9H0,0.1336111,0.013364213,0.0011697657,0.063483834,0.16451284,0.9367759,0.9895944,0.23267983,0.017918188,0.0019299476,0.09295348
109,9,1,L9H1,0.05967091,0.025111882,0.0042392667,0.13497919,0.11241212,0.724501,-0.29178163,0.079444006,0.026818544,0.006552733,0.19724002
110,9,2,L9H2,0.23758551,0.012133977,0.0013102795,0.06030453,0.05453725,0.9959021,0.9714026,0.40832102,0.019409785,0.0033863764,0.11048952
111,9,3,L9H3,0.36811405,0.007059769,2.0336156e-05,0.005968341,0.0035360781,0.9622768,0.9951602,0.54731417,0.02313178,0.00015457306,0.03718331
112,9,4,L9H4,0.12269718,0.022053441,0.00029272077,0.055188682,0.036398213,-0.64466107,0.18783766,0.17810845,0.027855752,0.0010722252,0.116581395
113,9,5,L9H5,0.11010554,0.023195814,0.00061118446,0.1483045,0.009297361,-0.90102977,-0.94609374,0.14035419,0.030212173,0.0042583197,0.2604335
114,9,6,L9H6,0.10809554,0.022813061,0.009608161,0.22997254,0.34598202,0.99696255,0.4780192,0.1531255,0.020504791,0.013144279,0.23858342
115,9,7,L9H7,0.10553031,0.022660317,0.00062723336,0.040089734,0.0089391945,-0.63106114,-0.24891892,0.16161251,0.031893585,0.0018326521,0.07638227
116,9,8,L9H8,0.10814365,0.014022086,0.00043950038,0.10208054,0.019492302,0.98112565,0.9437098,0.2385033,0.020528384,0.0012460693,0.20830642
117,9,9,L9H9,0.115232795,0.019998714,0.01353414,0.46276125,0.38417682,0.9942745,0.118662216,0.14217836,0.015302943,0.012096299,0.4323476
118,9,10,L9H10,0.2552464,0.0023775124,5.7934114e-05,0.0009767257,0.004187468,0.75802547,0.9941243,0.37773764,0.0063225203,0.0003312265,0.004725765
119,9,11,L9H11,0.14813985,0.05250308,0.05744853,0.6529088,0.0150773665,0.97549,-0.3808821,0.19413577,0.078398086,0.09945345,0.8256531
120,10,0,L10H0,0.2589754,0.011357175,0.00040937998,0.05784757,0.2734899,0.9983836,0.9564488,0.47340542,0.013444118,0.0030158125,0.09240951
121,10,1,L10H1,0.10777293,0.0171998,0.0033116334,0.095513284,0.4103333,0.9958126,0.5542724,0.1307075,0.015041864,0.004144341,0.11238419
122,10,2,L10H2,0.19123586,0.03273741,0.008597655,0.124231845,0.012718633,0.9944543,0.4211806,0.24223298,0.046324696,0.01404557,0.16203386
123,10,3,L10H3,0.10351585,0.047589388,0.0035454917,0.103216134,0.0870848,0.96179575,0.662879,0.15638703,0.06998156,0.0067461818,0.19433226
124,10,4,L10H4,0.17109978,0.041291066,0.0122223,0.13621815,0.023592114,0.9443709,0.86595935,0.24325159,0.08324189,0.02883112,0.35752925
125,10,5,L10H5,0.43803352,0.0052765557,0.00033284744,0.0042379242,0.003399529,0.5117224,0.99371177,0.64655674,0.012244661,0.0016094071,0.016724192
126,10,6,L10H6,0.13454728,0.0131135285,0.00087758066,0.04491012,0.22464016,0.99380034,0.90690744,0.21619773,0.013949086,0.003149892,0.07289593
127,10,7,L10H7,0.066140406,0.054337796,0.0,0.45729434,0.20623182,-0.99897075,0.3981108,0.10868745,0.05581323,0.0,0.52183807
128,10,8,L10H8,0.07471627,0.041372273,0.051549535,0.5623061,0.016090594,0.07092993,-0.4134217,0.099448055,0.042228404,0.08423445,1.0832059
129,10,9,L10H9,0.31207985,0.0050172815,9.227017e-06,0.0009011141,0.0040237056,0.47698674,0.9971915,0.4793695,0.0128660705,0.00018922216,0.0037798523
130,10,10,L10H10,0.08860844,0.015834384,0.0019465919,0.188251,0.102240354,0.9940439,0.3459667,0.1276024,0.015722463,0.002727699,0.24479043
131,10,11,L10H11,0.24499413,0.012905171,0.00066769467,0.031075004,0.16705118,0.99176306,0.9938657,0.45330286,0.01672837,0.0014257298,0.0579105
132,11,0,L11H0,0.1586254,0.047076534,0.0,0.20133255,0.0034641903,-0.83118284,0.58912665,0.21397515,0.058498148,0.00033067763,0.34088227
133,11,1,L11H1,0.1632451,0.020434037,0.0013263393,0.018644398,0.026284315,0.93080723,0.9313739,0.21842048,0.028395083,0.002730715,0.033372134
134,11,2,L11H2,0.20739746,0.020221999,0.006702363,0.06978106,0.013147508,0.9967919,0.9268402,0.27618498,0.026484651,0.009761572,0.09301904
135,11,3,L11H3,0.41556555,0.014637513,0.0021627536,0.039744645,0.0020721569,0.9865401,0.9993563,0.7339276,0.02652711,0.0041273963,0.07113056
136,11,4,L11H4,0.031533763,0.04600489,0.01704411,0.01669149,0.0150620295,-0.39157882,0.6227541,0.07388682,0.062228642,0.0363234,0.04831101
137,11,5,L11H5,0.09813918,0.020414896,0.0009764341,0.083556905,0.060589854,0.59435594,0.8463947,0.13657396,0.024605142,0.0025858404,0.13963902
138,11,6,L11H6,0.13406233,0.011970067,0.0013668175,0.030654151,0.023663724,0.99392277,0.6584347,0.17123601,0.013637412,0.0021553603,0.037648752
139,11,7,L11H7,0.15960912,0.029540585,0.012122635,0.17661905,0.03257615,0.6087575,0.84231246,0.21465507,0.044064723,0.03397406,0.34103882
140,11,8,L11H8,0.85542953,0.028977938,0.011377034,0.017570717,0.001821725,0.24424152,0.2978495,0.9594445,0.04788877,0.022073999,0.031258844
141,11,9,L11H9,0.16590473,0.014710017,0.0034282613,0.036414955,0.23724051,0.99484277,0.8728679,0.18800409,0.014289783,0.004290248,0.03441853
142,11,10,L11H10,0.0804475,0.03941556,0.0,0.21829434,0.2799676,-0.9955347,0.99631447,0.15159586,0.049481016,0.0,0.3196144
143,11,11,L11H11,0.16865423,0.024835581,0.004700208,0.07849847,0.0063620545,0.9783976,0.9867526,0.24671653,0.042835865,0.009019176,0.1412397
